plant_id,model_family,fit_scope,candidate_id,hyperparameters,train_row_count,validation_row_count,validation_mae,selected,fit_status
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3277,1628,0.0531143733166203,False,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3277,1628,0.052602686616587555,True,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3277,1628,0.05536478356437376,False,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3277,1628,0.05619336466897403,False,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3277,1628,0.05480465586558333,False,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3277,1628,0.05455587624555981,False,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3277,1628,0.05651061326945075,False,ok
PS_035,HistGradientBoosting,restricted_B3,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3277,1628,0.057215013753742196,False,ok
PS_035,SplineRidge,full,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",4883,1628,0.05576745076752762,True,ok
PS_035,SplineRidge,full,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",4883,1628,0.055773690857041335,False,ok
PS_035,SplineRidge,full,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",4883,1628,0.05584558013365983,False,ok
PS_035,SplineRidge,full,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",4883,1628,0.055818370384705565,False,ok
PS_035,SplineRidge,full,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",4883,1628,0.05582402323889052,False,ok
PS_035,SplineRidge,full,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",4883,1628,0.055890632726870684,False,ok
PS_035,SplineRidge,full,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",4883,1628,0.05596347837234519,False,ok
PS_035,SplineRidge,full,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",4883,1628,0.05596627641254629,False,ok
PS_035,SplineRidge,full,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",4883,1628,0.05601556185752434,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",3267,1628,0.05728320245708842,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",3267,1628,0.0572771788750448,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",3267,1628,0.05727495439680232,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",3267,1628,0.057245477370531754,True,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",3267,1628,0.05725199428954598,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",3267,1628,0.05733903555963843,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",3267,1628,0.05750478808453811,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",3267,1628,0.057556360800429404,False,ok
PS_035,SplineRidge,restricted_B1,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",3267,1628,0.0576302531557945,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",3222,1628,0.05640210257011889,True,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",3222,1628,0.05640665353768457,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",3222,1628,0.05648823076171883,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",3222,1628,0.05642417872208755,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",3222,1628,0.05642944850612228,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",3222,1628,0.056497427869585046,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",3222,1628,0.05648325369038614,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",3222,1628,0.05650078407557267,False,ok
PS_035,SplineRidge,restricted_B2,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",3222,1628,0.05661105188155604,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",3277,1628,0.05817825890216853,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",3277,1628,0.05819834864745637,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",3277,1628,0.05841611969518491,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",3277,1628,0.05800654096799136,True,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",3277,1628,0.058029221149560065,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",3277,1628,0.05826565354797738,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",3277,1628,0.058336422890373205,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",3277,1628,0.05834498062628433,False,ok
PS_035,SplineRidge,restricted_B3,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",3277,1628,0.058467714275322345,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3952,1318,0.07774133907074031,True,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3952,1318,0.07799235078830714,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3952,1318,0.07980033716509895,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3952,1318,0.07957366010672152,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3952,1318,0.07894652759767948,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3952,1318,0.07991935626844894,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3952,1318,0.08176962340583593,False,ok
PS_039,HistGradientBoosting,full,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3952,1318,0.08190415145090016,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2754,1318,0.06439955592848509,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2754,1318,0.06423094805826682,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2754,1318,0.06422834635386451,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2754,1318,0.06416921509660149,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2754,1318,0.06475008265074099,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2754,1318,0.06300756414842222,True,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2754,1318,0.06512112061102888,False,ok
PS_039,HistGradientBoosting,restricted_B1,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2754,1318,0.06480630603355733,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2601,1318,0.08604018519940776,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2601,1318,0.08503709866055155,True,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2601,1318,0.08985343495662174,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2601,1318,0.09051379198453889,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2601,1318,0.08649763624516925,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2601,1318,0.08724280340837647,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2601,1318,0.09260801672526736,False,ok
PS_039,HistGradientBoosting,restricted_B2,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2601,1318,0.09112906414746617,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2549,1318,0.09611933511834843,True,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2549,1318,0.09733055280951743,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2549,1318,0.10421201494373777,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2549,1318,0.10492501202002529,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2549,1318,0.10075819719304223,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2549,1318,0.09863689915662326,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2549,1318,0.10669109095601917,False,ok
PS_039,HistGradientBoosting,restricted_B3,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2549,1318,0.10917033533270792,False,ok
PS_039,SplineRidge,full,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",3952,1318,0.0945814229166824,False,ok
PS_039,SplineRidge,full,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",3952,1318,0.09457894278094132,False,ok
PS_039,SplineRidge,full,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",3952,1318,0.09456953687818707,True,ok
PS_039,SplineRidge,full,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",3952,1318,0.09799338864674072,False,ok
PS_039,SplineRidge,full,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",3952,1318,0.09796081524375869,False,ok
PS_039,SplineRidge,full,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",3952,1318,0.0976644652474895,False,ok
PS_039,SplineRidge,full,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",3952,1318,0.09824289443061651,False,ok
PS_039,SplineRidge,full,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",3952,1318,0.09823207457601071,False,ok
PS_039,SplineRidge,full,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",3952,1318,0.09813290854167163,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",2754,1318,0.08075829912246561,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",2754,1318,0.08071389481941488,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",2754,1318,0.08037920349608174,True,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",2754,1318,0.0819113085933223,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",2754,1318,0.08186596732828999,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",2754,1318,0.08151121379414153,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",2754,1318,0.0837168749977247,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",2754,1318,0.08366675907452002,False,ok
PS_039,SplineRidge,restricted_B1,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",2754,1318,0.08330299573223705,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",2601,1318,0.10172874523348369,True,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",2601,1318,0.10172895372468126,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",2601,1318,0.10173864897256542,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",2601,1318,0.10569802109516793,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",2601,1318,0.10565957538183281,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",2601,1318,0.1053176197358463,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",2601,1318,0.10564756833476335,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",2601,1318,0.1056337345606857,False,ok
PS_039,SplineRidge,restricted_B2,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",2601,1318,0.10551207342650679,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",2549,1318,0.10776820580652202,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",2549,1318,0.10772256763066125,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",2549,1318,0.10733726182364992,True,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",2549,1318,0.11105502195259677,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",2549,1318,0.11099140520559846,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",2549,1318,0.11043752272271617,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",2549,1318,0.11150640048231343,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",2549,1318,0.11147873288395724,False,ok
PS_039,SplineRidge,restricted_B3,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",2549,1318,0.11123462365372691,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2455,818,0.09276453799980938,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",2455,818,0.09064118444165829,True,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2455,818,0.09352999174395858,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",2455,818,0.09231260135628477,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2455,818,0.09179432428183185,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",2455,818,0.09212445609109457,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2455,818,0.09566930155104364,False,ok
PS_042,HistGradientBoosting,full,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",2455,818,0.09470100227180157,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",1587,818,0.09712606253860527,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",1587,818,0.0984687549259176,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",1587,818,0.09927915502561749,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",1587,818,0.09903330416739324,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",1587,818,0.0968502146378357,True,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",1587,818,0.09797734689406738,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",1587,818,0.100322123162625,False,ok
PS_042,HistGradientBoosting,restricted_B1,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",1587,818,0.09741765359580715,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",1662,818,0.09012936943821802,True,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",1662,818,0.09050566815786577,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",1662,818,0.09284691152064603,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",1662,818,0.09147688307828458,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",1662,818,0.09196537890536535,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",1662,818,0.09120620470916972,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",1662,818,0.09196835181233448,False,ok
PS_042,HistGradientBoosting,restricted_B2,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",1662,818,0.09376798145737997,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",1661,818,0.08864472797764537,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",1661,818,0.08948006561558476,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",1661,818,0.08797497045288136,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",1661,818,0.0864990637229501,True,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",1661,818,0.08743073108372669,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",1661,818,0.08728252736827198,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",1661,818,0.08727758909278895,False,ok
PS_042,HistGradientBoosting,restricted_B3,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",1661,818,0.0884835614353207,False,ok
PS_042,SplineRidge,full,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",2455,818,0.09984857319660059,False,ok
PS_042,SplineRidge,full,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",2455,818,0.09981887610383064,False,ok
PS_042,SplineRidge,full,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",2455,818,0.09961962909589668,False,ok
PS_042,SplineRidge,full,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",2455,818,0.09895581694906262,True,ok
PS_042,SplineRidge,full,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",2455,818,0.09897457053271373,False,ok
PS_042,SplineRidge,full,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",2455,818,0.09904503785854557,False,ok
PS_042,SplineRidge,full,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",2455,818,0.11247957581806818,False,ok
PS_042,SplineRidge,full,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",2455,818,0.10959202077208524,False,ok
PS_042,SplineRidge,full,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",2455,818,0.10329026774695454,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",1587,818,0.10960974557098066,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",1587,818,0.10933621411800264,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",1587,818,0.10743018677034681,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",1587,818,0.10751393443399632,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",1587,818,0.1074735591449149,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",1587,818,0.1071461256383465,True,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",1587,818,0.11704541286698732,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",1587,818,0.11031089651019894,False,ok
PS_042,SplineRidge,restricted_B1,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",1587,818,0.11054212259508335,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",1662,818,0.09929380383793524,True,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",1662,818,0.09929759980372681,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",1662,818,0.09939236171165401,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",1662,818,0.09973540025887556,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",1662,818,0.09975853321695423,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",1662,818,0.09989729260970456,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",1662,818,0.10138009603185975,False,ok
PS_042,SplineRidge,restricted_B2,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",1662,818,0.10137479400590226,False,ok
