group_id,source_plant_id,target_plant_id,computable,n_validation_supported,n_test_supported,offset_eligible,affine_eligible,affine_reason,delta,a,b,otg_0,otg_1,otg_2,delta_otg_offset,delta_otg_affine,transfer_mae_0,transfer_mae_1,transfer_mae_2,local_mae,mbe_0,mbe_1,mbe_2,centered_mae_0,centered_mae_1,support_retention,primary_otg
TW_4467a039e00b,PS_049,PS_048,True,135,162,True,True,,-0.005005771693743492,-0.004178285766052971,0.9972673959749382,0.010044521111434682,0.007481392167436603,0.00750053979067164,0.002563128943998079,0.002543981320763042,0.048184237804789566,0.04562110886079149,0.045640256484026524,0.038139716693354885,0.024570132577382914,0.019564360883639418,0.019574917364177026,0.041440877523047294,0.041440877523047294,0.21921515561569688,0.010044521111434682
TW_4467a039e00b,PS_049,PS_050,True,593,587,True,True,,-0.017418471907650498,-0.030746137379708847,1.017983481555586,0.006793773823267998,0.005016406165579745,0.004305442370942658,0.001777367657688253,0.0024883314523253403,0.06695559502081438,0.06517822736312613,0.06446726356848904,0.060161821197546386,0.02372434509000344,0.006305873182352982,0.005835045227665942,0.0654136142200179,0.0654136142200179,0.6979785969084423,0.006793773823267998
TW_4467a039e00b,PS_049,PS_051,True,416,262,True,True,,-0.04856312131339725,-0.05415741725671761,1.0122852362674082,0.016301774762073354,0.009408904297109291,0.00795440561836086,0.006892870464964063,0.008347369143712494,0.07332250933160361,0.06642963886663955,0.06497514018789112,0.05702073456953026,0.04807646385638991,-0.00048665745700732444,0.0015205116046427803,0.06635751924562582,0.06635751924562582,0.3507362784471218,0.016301774762073354
TW_4467a039e00b,PS_050,PS_042,True,725,603,True,True,,0.04813536374239484,0.04694525100806971,1.0018669344960156,-0.013230633404320673,-0.016879129825270567,-0.01702877516001044,0.003648496420949894,0.0037981417556897656,0.04884472119865233,0.04519622477770244,0.045046579442962566,0.062075354602973004,-0.02510398502000992,0.02303137872238489,0.023064905415147045,0.04215976717025932,0.04215976717025933,0.7362637362637363,-0.013230633404320673
TW_4467a039e00b,PS_050,PS_043,True,447,472,True,True,,0.016007788498513826,-0.0012929699583060527,1.02927268025681,-0.020052905059231803,-0.017025360549779114,-0.017592306314875433,-0.0030275445094526884,-0.0024605987443563695,0.0557370635724914,0.058764608081944086,0.05819766231684777,0.0757899686317232,-0.0004245997613557836,0.01558318873715803,0.016992111330822277,0.055764050845458914,0.055764050845458914,0.5967130214917825,-0.020052905059231803
TW_4467a039e00b,PS_050,PS_044,True,699,631,True,True,,0.027796086084905056,-0.04615292072361101,1.1063143724637463,0.004544655186495772,-0.002380232058665943,-0.009908597991943796,0.006924887245161715,0.014453253178439568,0.0836194355796154,0.07669454833445369,0.06916618240117584,0.07907478039311963,-0.02453689633265033,0.003259189752254707,0.002374118334679431,0.07716247433731346,0.07716247433731348,0.755688622754491,0.004544655186495772
TW_4467a039e00b,PS_050,PS_045,True,691,573,True,True,,-0.009184801629932647,-0.03356412948039116,1.0346502678440495,0.0010553703250080343,0.0018332029473389494,0.00035591313914393186,-0.0007778326223309151,0.0006994571858641024,0.045711841253311854,0.04648967387564277,0.04501238406744775,0.04465647092830382,0.016436454060874846,0.007251652430942218,0.005252891789451298,0.04829463940152408,0.04829463940152407,0.7827868852459017,0.0010553703250080343
TW_4467a039e00b,PS_050,PS_046,True,541,536,True,True,,-0.005986204061920957,-0.022301114120848384,1.0298582045796112,0.0005212534471596281,0.00014418118183559536,-0.0007773309118516564,0.0003770722653240327,0.0012985843590112844,0.06741836140122709,0.06704128913590306,0.0661197770422158,0.06689710795406746,0.010966498544550026,0.004980294482629067,0.006267164883606529,0.06710130910166792,0.06710130910166792,0.9403508771929825,0.0005212534471596281
TW_4467a039e00b,PS_050,PS_047,True,564,502,True,True,,-0.11994082176617,-0.011790439579383015,0.8144010835462794,-0.03700034205493366,-0.016760102362148477,-0.012683654441555267,-0.020240239692785184,-0.024316687613378393,0.08493243973535136,0.10517267942813655,0.10924912734872975,0.12193278179028502,0.04083450654821769,-0.07910631521795233,-0.08572952220924875,0.07997786721806768,0.0799778672180677,0.8715277777777778,-0.03700034205493366
TW_4467a039e00b,PS_050,PS_048,True,121,156,True,True,,-0.0004855378069185259,-0.026362818042804936,1.089960362192609,0.009320568677168455,0.009003133123086121,0.009872647289471355,0.0003174355540823334,-0.0005520786123029003,0.04703861057118581,0.046721175017103475,0.04759068918348871,0.037718041894017354,0.020568431590900084,0.020082893783981568,0.020475608284380796,0.04131276304446859,0.04131276304446859,0.21109607577807848,0.009320568677168455
TW_4467a039e00b,PS_050,PS_049,True,479,568,True,True,,0.030963817873435016,-0.024134706357190335,1.0795468767863765,0.0037625795021312483,0.003613486319790443,-0.0005666203233767042,0.0001490931823408051,0.0043291998255079525,0.06251431631186516,0.062365223129524354,0.058185116486357207,0.05875173680973391,-0.0036807494571123255,0.027283068416322713,0.024439487809359485,0.06183085499036965,0.06183085499036965,0.8,0.0037625795021312483
TW_4467a039e00b,PS_050,PS_051,True,527,404,True,True,,-0.0005655069250009374,-0.004227503103134821,1.007678743666017,0.007650574427969972,0.007759221517487161,0.006698826868509478,-0.00010864708951718871,0.0009517475594604946,0.06946601665672303,0.06957466374624022,0.06851426909726253,0.061815442228753056,-0.0005727066540867198,-0.001138213579087641,5.2010125710120006e-05,0.06936397226915753,0.06936397226915753,0.5408299866131191,0.007650574427969972
TW_4467a039e00b,PS_051,PS_042,True,372,201,True,True,,0.034122009950571915,0.07513130722083745,0.9219363617330177,-0.007736320834921373,0.013860209330121415,0.016947888453007993,-0.021596530165042788,-0.024684209287929366,0.03987346027321922,0.061469990438262005,0.06455766956114858,0.04760978110814059,0.015042921986599041,0.04916493193717096,0.05085384731452621,0.037799392290368904,0.03779939229036891,0.2454212454212454,-0.007736320834921373
TW_4467a039e00b,PS_051,PS_043,True,459,504,True,True,,-0.011941982202198225,0.034205380880306405,0.9300211389182987,-0.020486714689908703,-0.022042332909884804,-0.01908288094183394,0.0015556182199761015,-0.001403833748074762,0.0645241665720026,0.0629685483520265,0.06592800032007737,0.08501088126191131,0.013156536939594511,0.0012145547373962912,-0.0019632732603114323,0.06290904521086572,0.06290904521086572,0.6371681415929203,-0.020486714689908703
TW_4467a039e00b,PS_051,PS_044,True,233,179,True,True,,-0.038674942788939175,-0.03712874220370255,0.9971130648329352,0.025727307743394642,0.01984745291974549,0.019911509120242976,0.005879854823649153,0.005815798623151666,0.09449058644355911,0.08861073161990995,0.08867478782040744,0.06876327870016447,0.052476089415293005,0.013801146626353851,0.013770014302969818,0.09003775233356197,0.09003775233356197,0.21437125748502994,0.025727307743394642
TW_4467a039e00b,PS_051,PS_045,True,180,157,True,True,,-0.03663954625050571,-0.027299993886015134,0.9761082116344043,0.006200780150080076,0.007161051110381428,0.007197090136950836,-0.0009602709603013515,-0.0009963099868707595,0.061407840691168704,0.062368111651470055,0.06240415067803946,0.05520706054108863,0.030891600478478897,-0.005747945772026801,-0.006041292679274995,0.06107713318333337,0.06107713318333337,0.21448087431693988,0.006200780150080076
TW_4467a039e00b,PS_051,PS_046,True,274,185,True,True,,-0.011324129427935575,0.010164457860862739,0.9356819514301732,-0.001608455085044827,-0.004274271882999267,-0.0055205582268904735,0.00266581679795444,0.0039121031418456464,0.06680173403714927,0.06413591723919483,0.06288963089530362,0.0684101891221941,0.008071166494444441,-0.00325296293349114,-0.00709838556311072,0.0646766973778001,0.0646766973778001,0.32456140350877194,-0.001608455085044827
TW_4467a039e00b,PS_051,PS_047,True,236,156,True,True,,-0.09031001205194598,-0.0011062543937246838,0.7640263496664209,0.011885317316794146,0.01129375794196457,0.0009690375420284836,0.0005915593748295755,0.010916279774765662,0.0690403131264379,0.06844875375160832,0.05812403335167223,0.05715499580964375,0.04434621451429605,-0.04596379753764994,-0.036795771398379154,0.055195249268695325,0.05519524926869533,0.2708333333333333,0.011885317316794146
TW_4467a039e00b,PS_051,PS_048,True,77,83,True,True,,-0.0054381491133520315,0.003864114442194613,0.9751447704914649,0.007179306862026454,0.0039345386553286885,0.0035340937302225026,0.003244768206697765,0.003645213131803951,0.03781265041402608,0.034567882207328315,0.03416743728222213,0.030633343551999627,0.022457953181092963,0.017019804067740917,0.017436829273698898,0.031454801322731686,0.03145480132273168,0.11231393775372124,0.007179306862026454
TW_4467a039e00b,PS_051,PS_049,True,151,166,True,True,,0.0012776375199408233,0.02043222840653252,0.9587949053221084,-0.0019550935888232104,-0.0015620297460334429,7.567679474812516e-05,-0.0003930638427897676,-0.0020307703835713356,0.05927038499357897,0.05966344883636874,0.06130115537715031,0.06122547858240218,0.0028911040070744996,0.004168741527015313,0.005093510974077383,0.05856741394382822,0.05856741394382822,0.23380281690140844,-0.0019550935888232104
TW_4467a039e00b,PS_051,PS_050,True,130,133,True,True,,-0.006433011001333136,0.012176666955723225,0.9499036415839115,0.002995858143534251,0.0005778203231423945,0.0013077508493280834,0.0024180378203918565,0.0016881072942061676,0.05379876725992523,0.051380729439533375,0.052110659965719064,0.05080290911639098,0.013872977314904961,0.007439966313571834,0.007550635204102096,0.04941620844188809,0.049416208441888085,0.1581450653983353,0.002995858143534251
TW_88a108921af7,PS_035,PS_039,True,804,736,True,True,,0.02686023491295345,-0.0022719633397645625,1.0540183030973262,-0.013253571979140621,-0.011693580942109968,-0.01724144769353289,-0.001559991037030653,0.003987875714392269,0.0654548818568405,0.06701487289387115,0.061467006142448224,0.07870845383598112,-0.013146597568982257,0.013713637343971179,0.016026197559281315,0.06546901746018774,0.06546901746018774,0.5584218512898331,-0.013253571979140621
TW_88a108921af7,PS_039,PS_035,True,786,673,True,True,,-0.016693428814700022,-0.024104756893550485,1.0144964886004593,-0.0045877041055881335,-0.009719327339603373,-0.010264387071291056,0.0051316232340152396,0.005676682965702923,0.05895508866371209,0.05382346542969685,0.053278405698009165,0.06354279276930022,0.02671075427114903,0.010017325456448994,0.010180391359761698,0.05251561067422493,0.05251561067422493,0.4133906633906634,-0.0045877041055881335
