group_id,source_plant_id,target_plant_id,mbe_transfer_0,mbe_transfer_1,mbe_transfer_2,abs_mbe_0,abs_mbe_1,centered_mae_0,centered_mae_1,centered_rmse_0,centered_rmse_1,local_mbe,local_centered_mae,otg_0,abs_mbe_transfer
TW_4467a039e00b,PS_050,PS_045,0.016436454060874846,0.007251652430942218,0.005252891789451298,0.016436454060874846,0.007251652430942218,0.04829463940152408,0.04829463940152407,0.07656219789093377,0.07656219789093377,0.009815340478245843,0.04566562100435145,0.0010553703250080343,0.016436454060874846
TW_4467a039e00b,PS_050,PS_046,0.010966498544550026,0.004980294482629067,0.006267164883606529,0.010966498544550026,0.004980294482629067,0.06710130910166792,0.06710130910166792,0.10310103320486036,0.10310103320486036,0.017575694344732856,0.06605338534747905,0.0005212534471596281,0.010966498544550026
TW_4467a039e00b,PS_050,PS_047,0.04083450654821769,-0.07910631521795233,-0.08572952220924875,0.04083450654821769,0.07910631521795233,0.07997786721806768,0.0799778672180677,0.1077946996647766,0.1077946996647766,-0.10122021257779433,0.10523012253670047,-0.03700034205493366,0.04083450654821769
TW_4467a039e00b,PS_050,PS_048,0.020568431590900084,0.020082893783981568,0.020475608284380796,0.020568431590900084,0.020082893783981568,0.04131276304446859,0.04131276304446859,0.07541227979118455,0.07541227979118455,0.0029979007591774153,0.03702712364697385,0.009320568677168455,0.020568431590900084
TW_4467a039e00b,PS_050,PS_049,-0.0036807494571123255,0.027283068416322713,0.024439487809359485,0.0036807494571123255,0.027283068416322713,0.06183085499036965,0.06183085499036965,0.1068020934952436,0.1068020934952436,0.007762689142280036,0.05934654664284862,0.0037625795021312483,0.0036807494571123255
TW_4467a039e00b,PS_050,PS_051,-0.0005727066540867198,-0.001138213579087641,5.2010125710120006e-05,0.0005727066540867198,0.001138213579087641,0.06936397226915753,0.06936397226915753,0.13979012196135182,0.13979012196135182,0.007366135202750336,0.06373584434353058,0.007650574427969972,0.0005727066540867198
TW_4467a039e00b,PS_051,PS_042,0.015042921986599041,0.04916493193717096,0.05085384731452621,0.015042921986599041,0.04916493193717096,0.037799392290368904,0.03779939229036891,0.07142789735245522,0.07142789735245522,-0.014870826053408543,0.04691280675215703,-0.007736320834921373,0.015042921986599041
TW_4467a039e00b,PS_051,PS_043,0.013156536939594511,0.0012145547373962912,-0.0019632732603114323,0.013156536939594511,0.0012145547373962912,0.06290904521086572,0.06290904521086572,0.10621900531767668,0.10621900531767668,-0.03346777094097612,0.07697113193483256,-0.020486714689908703,0.013156536939594511
TW_4467a039e00b,PS_051,PS_044,0.052476089415293005,0.013801146626353851,0.013770014302969818,0.052476089415293005,0.013801146626353851,0.09003775233356197,0.09003775233356197,0.12986133310317863,0.12986133310317863,-0.011368825878050154,0.0683747982751683,0.025727307743394642,0.052476089415293005
TW_4467a039e00b,PS_051,PS_045,0.030891600478478897,-0.005747945772026801,-0.006041292679274995,0.030891600478478897,0.005747945772026801,0.06107713318333337,0.06107713318333337,0.08503770490979903,0.08503770490979903,0.012541444264550219,0.05486070871971324,0.006200780150080076,0.030891600478478897
TW_4467a039e00b,PS_051,PS_046,0.008071166494444441,-0.00325296293349114,-0.00709838556311072,0.008071166494444441,0.00325296293349114,0.0646766973778001,0.0646766973778001,0.10759643256463765,0.10759643256463765,0.017109110928964326,0.06499637192359342,-0.001608455085044827,0.008071166494444441
TW_4467a039e00b,PS_051,PS_047,0.04434621451429605,-0.04596379753764994,-0.036795771398379154,0.04434621451429605,0.04596379753764994,0.055195249268695325,0.05519524926869533,0.08567694015926205,0.08567694015926205,-0.03618431824936582,0.05828004036858916,0.011885317316794146,0.04434621451429605
TW_4467a039e00b,PS_051,PS_048,0.022457953181092963,0.017019804067740917,0.017436829273698898,0.022457953181092963,0.017019804067740917,0.031454801322731686,0.03145480132273168,0.05534060659352041,0.0553406065935204,0.003964118023040185,0.030580664260642456,0.007179306862026454,0.022457953181092963
